edge_id,global_i,global_j,block_i,block_j,index_i,index_j,cell_i,cell_j,d_Cplus,d_Q,original_obstruction,split_i,split_j,retained_after_split,post_split_obstruction
439,753.0,919.0,2.0,2.0,80.0,246.0,3.0,3.0,0.14228881895542145,0.4448237717151642,False,0,0,True,False
440,753.0,920.0,2.0,2.0,80.0,247.0,3.0,3.0,0.15687353909015656,0.43367239832878113,False,0,0,True,False
441,753.0,921.0,2.0,2.0,80.0,248.0,3.0,3.0,0.19105440378189087,0.44699078798294073,False,0,0,True,False
442,753.0,922.0,2.0,2.0,80.0,249.0,3.0,3.0,0.23529180884361267,0.4785616993904114,False,0,0,True,False
443,753.0,923.0,2.0,2.0,80.0,250.0,3.0,3.0,0.2832135558128357,0.5189676880836487,False,0,0,True,False
444,753.0,924.0,2.0,2.0,80.0,251.0,3.0,3.0,0.3317452371120453,0.5601386427879332,False,0,0,True,False
445,754.0,909.0,2.0,2.0,81.0,236.0,3.0,3.0,0.35587054491043085,0.9699932336807251,False,0,0,True,False
446,754.0,910.0,2.0,2.0,81.0,237.0,3.0,3.0,0.35215592384338373,0.9528594613075256,False,0,0,True,False
447,754.0,911.0,2.0,2.0,81.0,238.0,3.0,3.0,0.34891539812088007,0.9236682653427123,False,0,0,True,False
448,754.0,912.0,2.0,2.0,81.0,239.0,3.0,3.0,0.3424568772315979,0.8843563795089722,False,0,0,True,False
449,754.0,913.0,2.0,2.0,81.0,240.0,3.0,3.0,0.3301721811294556,0.8366433382034301,False,0,0,True,False
450,754.0,914.0,2.0,2.0,81.0,241.0,3.0,3.0,0.31068915128707886,0.7819489240646361,False,0,0,True,False
451,754.0,915.0,2.0,2.0,81.0,242.0,3.0,3.0,0.28380459547042847,0.7216701507568358,False,0,0,True,False
452,754.0,916.0,2.0,2.0,81.0,243.0,3.0,3.0,0.25049880146980286,0.657720148563385,False,0,0,True,False
453,754.0,917.0,2.0,2.0,81.0,244.0,3.0,3.0,0.21324937045574188,0.5931909680366516,False,0,0,True,False
454,754.0,918.0,2.0,2.0,81.0,245.0,3.0,3.0,0.17688998579978943,0.5329008102416992,False,0,0,True,False
455,754.0,919.0,2.0,2.0,81.0,246.0,3.0,3.0,0.15004432201385498,0.4835875928401947,False,0,0,True,False
456,754.0,920.0,2.0,2.0,81.0,247.0,3.0,3.0,0.14415329694747925,0.45298036932945246,False,0,0,True,False
457,754.0,921.0,2.0,2.0,81.0,248.0,3.0,3.0,0.16374777257442474,0.446380227804184,False,0,0,True,False
458,754.0,922.0,2.0,2.0,81.0,249.0,3.0,3.0,0.20124988257884976,0.4624159038066864,False,0,0,True,False
459,754.0,923.0,2.0,2.0,81.0,250.0,3.0,3.0,0.24745066463947296,0.49338316917419434,False,0,0,True,False
460,754.0,924.0,2.0,2.0,81.0,251.0,3.0,3.0,0.29708999395370483,0.5302190780639648,False,0,0,True,False
461,754.0,925.0,2.0,2.0,81.0,252.0,3.0,3.0,0.34767812490463257,0.5665398836135864,False,0,0,True,False
462,755.0,914.0,2.0,2.0,82.0,241.0,3.0,3.0,0.34586432576179504,0.824356198310852,False,0,0,True,False
463,755.0,915.0,2.0,2.0,82.0,242.0,3.0,3.0,0.3209798038005829,0.7706413865089417,False,0,0,True,False
464,755.0,916.0,2.0,2.0,82.0,243.0,3.0,3.0,0.28857529163360596,0.7119273543357849,False,0,0,True,False
465,755.0,917.0,2.0,2.0,82.0,244.0,3.0,3.0,0.25041145086288447,0.6499805450439453,False,0,0,True,False
466,755.0,918.0,2.0,2.0,82.0,245.0,3.0,3.0,0.209851399064064,0.5878840684890747,False,0,0,True,False
467,755.0,919.0,2.0,2.0,82.0,246.0,3.0,3.0,0.17283938825130463,0.5306379199028015,False,0,0,True,False
468,755.0,920.0,2.0,2.0,82.0,247.0,3.0,3.0,0.14910420775413513,0.4853776395320892,False,0,0,True,False
469,755.0,921.0,2.0,2.0,82.0,248.0,3.0,3.0,0.14923886954784393,0.459672212600708,False,0,0,True,False
470,755.0,922.0,2.0,2.0,82.0,249.0,3.0,3.0,0.1741221398115158,0.4571841061115265,False,0,0,True,False
471,755.0,923.0,2.0,2.0,82.0,250.0,3.0,3.0,0.2148110270500183,0.4745115637779236,False,0,0,True,False
472,755.0,924.0,2.0,2.0,82.0,251.0,3.0,3.0,0.2632545530796051,0.503588616847992,False,0,0,True,False
473,755.0,925.0,2.0,2.0,82.0,252.0,3.0,3.0,0.315068393945694,0.536792516708374,False,0,0,True,False
474,756.0,915.0,2.0,2.0,83.0,242.0,3.0,3.0,0.35496255755424494,0.8076329231262206,False,0,0,True,False
475,756.0,916.0,2.0,2.0,83.0,243.0,3.0,3.0,0.32438504695892334,0.7558874487876893,False,0,0,True,False
476,756.0,917.0,2.0,2.0,83.0,244.0,3.0,3.0,0.28700554370880127,0.6995354890823364,False,0,0,True,False
477,756.0,918.0,2.0,2.0,83.0,245.0,3.0,3.0,0.2453380227088928,0.6401891112327576,False,0,0,True,False
478,756.0,919.0,2.0,2.0,83.0,246.0,3.0,3.0,0.20358386635780332,0.5810278058052063,False,0,0,True,False
479,756.0,920.0,2.0,2.0,83.0,247.0,3.0,3.0,0.16861499845981595,0.5275579690933228,False,0,0,True,False
480,756.0,921.0,2.0,2.0,83.0,248.0,3.0,3.0,0.15050989389419556,0.487219512462616,False,0,0,True,False
481,756.0,922.0,2.0,2.0,83.0,249.0,3.0,3.0,0.15754713118076324,0.4665343761444092,False,0,0,True,False
482,756.0,923.0,2.0,2.0,83.0,250.0,3.0,3.0,0.18730191886425016,0.46702125668525696,False,0,0,True,False
483,756.0,924.0,2.0,2.0,83.0,251.0,3.0,3.0,0.23091216385364527,0.4841315746307373,False,0,0,True,False
484,756.0,925.0,2.0,2.0,83.0,252.0,3.0,3.0,0.28154540061950684,0.5107393264770508,False,0,0,True,False
485,756.0,926.0,2.0,2.0,83.0,253.0,3.0,3.0,0.3351408839225769,0.54114830493927,False,0,0,True,False
486,757.0,916.0,2.0,2.0,84.0,243.0,3.0,3.0,0.35611370205879206,0.7883428335189819,False,0,0,True,False
487,757.0,917.0,2.0,2.0,84.0,244.0,3.0,3.0,0.32074934244155884,0.7391748428344727,False,0,0,True,False
488,757.0,918.0,2.0,2.0,84.0,245.0,3.0,3.0,0.28005191683769226,0.6855815052986145,False,0,0,True,False
489,757.0,919.0,2.0,2.0,84.0,246.0,3.0,3.0,0.23716014623641968,0.6292833089828491,False,0,0,True,False
490,757.0,920.0,2.0,2.0,84.0,247.0,3.0,3.0,0.19684304296970367,0.5740202069282532,False,0,0,True,False
491,757.0,921.0,2.0,2.0,84.0,248.0,3.0,3.0,0.1663343757390976,0.5257832407951354,False,0,0,True,False
492,757.0,922.0,2.0,2.0,84.0,249.0,3.0,3.0,0.1549321711063385,0.49134725332260126,False,0,0,True,False
493,757.0,923.0,2.0,2.0,84.0,250.0,3.0,3.0,0.16803300380706787,0.47524073719978327,False,0,0,True,False
494,757.0,924.0,2.0,2.0,84.0,251.0,3.0,3.0,0.2014594525098801,0.4772604703903198,False,0,0,True,False
495,757.0,925.0,2.0,2.0,84.0,252.0,3.0,3.0,0.24721422791481015,0.49308601021766657,False,0,0,True,False
496,757.0,926.0,2.0,2.0,84.0,253.0,3.0,3.0,0.2991786003112793,0.5173258781433105,False,0,0,True,False
497,757.0,927.0,2.0,2.0,84.0,254.0,3.0,3.0,0.35315290093421936,0.5458650588989258,False,0,0,True,False
498,758.0,917.0,2.0,2.0,85.0,244.0,3.0,3.0,0.35091912746429443,0.7664579153060913,False,0,0,True,False
499,758.0,918.0,2.0,2.0,85.0,245.0,3.0,3.0,0.31287735700607294,0.7202761769294739,False,0,0,True,False
500,758.0,919.0,2.0,2.0,85.0,246.0,3.0,3.0,0.27150052785873413,0.6700810790061951,False,0,0,True,False
501,758.0,920.0,2.0,2.0,85.0,247.0,3.0,3.0,0.23016686737537384,0.6181967854499817,False,0,0,True,False
502,758.0,921.0,2.0,2.0,85.0,248.0,3.0,3.0,0.1935824751853943,0.5688753724098206,False,0,0,True,False
503,758.0,922.0,2.0,2.0,85.0,249.0,3.0,3.0,0.16841205954551697,0.5275963544845581,False,0,0,True,False
504,758.0,923.0,2.0,2.0,85.0,250.0,3.0,3.0,0.16238364577293396,0.49934148788452154,False,0,0,True,False
505,758.0,924.0,2.0,2.0,85.0,251.0,3.0,3.0,0.1790035367012024,0.48666456341743464,False,0,0,True,False
506,758.0,925.0,2.0,2.0,85.0,252.0,3.0,3.0,0.21406306326389313,0.48885148763656616,False,0,0,True,False
507,758.0,926.0,2.0,2.0,85.0,253.0,3.0,3.0,0.260385662317276,0.5028197765350342,False,0,0,True,False
508,758.0,927.0,2.0,2.0,85.0,254.0,3.0,3.0,0.311956524848938,0.5247842073440552,False,0,0,True,False
509,759.0,918.0,2.0,2.0,86.0,245.0,3.0,3.0,0.3445636034011841,0.7412518858909608,False,0,0,True,False
510,759.0,919.0,2.0,2.0,86.0,246.0,3.0,3.0,0.30698516964912415,0.6989930868148804,False,0,0,True,False
511,759.0,920.0,2.0,2.0,86.0,247.0,3.0,3.0,0.26802071928977966,0.6539177298545836,False,0,0,True,False
512,759.0,921.0,2.0,2.0,86.0,248.0,3.0,3.0,0.23056736588478088,0.6088289022445679,False,0,0,True,False
513,759.0,922.0,2.0,2.0,86.0,249.0,3.0,3.0,0.19840747117996213,0.5674911737442017,False,0,0,True,False
514,759.0,923.0,2.0,2.0,86.0,250.0,3.0,3.0,0.17692945897579193,0.5337501764297485,False,0,0,True,False
515,759.0,924.0,2.0,2.0,86.0,251.0,3.0,3.0,0.17263680696487427,0.5106372237205504,False,0,0,True,False
516,759.0,925.0,2.0,2.0,86.0,252.0,3.0,3.0,0.18897813558578488,0.4997328221797943,False,0,0,True,False
517,759.0,926.0,2.0,2.0,86.0,253.0,3.0,3.0,0.22277282178401947,0.500896155834198,False,0,0,True,False
518,759.0,927.0,2.0,2.0,86.0,254.0,3.0,3.0,0.2672681212425232,0.5123646259307861,False,0,0,True,False
519,759.0,928.0,2.0,2.0,86.0,255.0,3.0,3.0,0.316170334815979,0.5312139391899109,False,0,0,True,False
520,760.0,919.0,2.0,2.0,87.0,246.0,3.0,3.0,0.3455636203289032,0.7139976620674133,False,0,0,True,False
521,760.0,920.0,2.0,2.0,87.0,247.0,3.0,3.0,0.3117230534553528,0.6775609850883484,False,0,0,True,False
522,760.0,921.0,2.0,2.0,87.0,248.0,3.0,3.0,0.27736091613769526,0.6400271058082581,False,0,0,True,False
523,760.0,922.0,2.0,2.0,87.0,249.0,3.0,3.0,0.24418106675148007,0.6036601662635803,False,0,0,True,False
524,760.0,923.0,2.0,2.0,87.0,250.0,3.0,3.0,0.21468061208724973,0.5706667900085449,False,0,0,True,False
525,760.0,924.0,2.0,2.0,87.0,251.0,3.0,3.0,0.19322027266025543,0.5430812239646912,False,0,0,True,False
526,760.0,925.0,2.0,2.0,87.0,252.0,3.0,3.0,0.1860545426607132,0.5228731632232666,False,0,0,True,False
527,760.0,926.0,2.0,2.0,87.0,253.0,3.0,3.0,0.197763666510582,0.511766791343689,False,0,0,True,False
528,760.0,927.0,2.0,2.0,87.0,254.0,3.0,3.0,0.22666963934898376,0.5105060935020447,False,0,0,True,False
529,760.0,928.0,2.0,2.0,87.0,255.0,3.0,3.0,0.2663547396659851,0.5180981755256653,False,0,0,True,False
530,760.0,929.0,2.0,2.0,87.0,256.0,3.0,3.0,0.31026121973991394,0.5319810509681702,False,0,0,True,False
531,760.0,930.0,2.0,2.0,87.0,257.0,3.0,3.0,0.3537842631340027,0.5492694973945618,False,0,0,True,False
532,761.0,921.0,2.0,2.0,88.0,248.0,3.0,3.0,0.3342662453651428,0.662384867668152,False,0,0,True,False
533,761.0,922.0,2.0,2.0,88.0,249.0,3.0,3.0,0.30413931608200073,0.6338515877723694,False,0,0,True,False
534,761.0,923.0,2.0,2.0,88.0,250.0,3.0,3.0,0.2730812132358551,0.6059183478355408,False,0,0,True,False
535,761.0,924.0,2.0,2.0,88.0,251.0,3.0,3.0,0.24295267462730408,0.5791432857513428,False,0,0,True,False
536,761.0,925.0,2.0,2.0,88.0,252.0,3.0,3.0,0.2178605645895004,0.5546588897705078,False,0,0,True,False
537,761.0,926.0,2.0,2.0,88.0,253.0,3.0,3.0,0.2041339725255966,0.5345306396484375,False,0,0,True,False
538,761.0,927.0,2.0,2.0,88.0,254.0,3.0,3.0,0.20733962953090668,0.5211265683174133,False,0,0,True,False
539,761.0,928.0,2.0,2.0,88.0,255.0,3.0,3.0,0.2275391519069672,0.5157442092895508,False,0,0,True,False
540,761.0,929.0,2.0,2.0,88.0,256.0,3.0,3.0,0.2593247592449188,0.517717719078064,False,0,0,True,False
541,761.0,930.0,2.0,2.0,88.0,257.0,3.0,3.0,0.29642945528030396,0.5250289440155029,False,0,0,True,False
542,761.0,931.0,2.0,2.0,88.0,258.0,3.0,3.0,0.334652304649353,0.5357725620269775,False,0,0,True,False
543,762.0,923.0,2.0,2.0,89.0,250.0,3.0,3.0,0.34689545631408686,0.6399736404418945,False,0,0,True,False
544,762.0,924.0,2.0,2.0,89.0,251.0,3.0,3.0,0.3147593438625336,0.6172335743904114,False,0,0,True,False
545,762.0,925.0,2.0,2.0,89.0,252.0,3.0,3.0,0.28130495548248285,0.5927190780639648,False,0,0,True,False
546,762.0,926.0,2.0,2.0,89.0,253.0,3.0,3.0,0.2507530152797699,0.5679013729095458,False,0,0,True,False
547,762.0,927.0,2.0,2.0,89.0,254.0,3.0,3.0,0.22906240820884705,0.5455383658409119,False,0,0,True,False
548,762.0,928.0,2.0,2.0,89.0,255.0,3.0,3.0,0.2217991203069687,0.5284160375595093,False,0,0,True,False
549,762.0,929.0,2.0,2.0,89.0,256.0,3.0,3.0,0.2306112200021744,0.517902135848999,False,0,0,True,False
550,762.0,930.0,2.0,2.0,89.0,257.0,3.0,3.0,0.252278596162796,0.5136140584945679,False,0,0,True,False
551,762.0,931.0,2.0,2.0,89.0,258.0,3.0,3.0,0.28191527724266047,0.5143917798995972,False,0,0,True,False
552,762.0,932.0,2.0,2.0,89.0,259.0,3.0,3.0,0.315946489572525,0.5192770957946777,False,0,0,True,False
553,762.0,933.0,2.0,2.0,89.0,260.0,3.0,3.0,0.35258862376213074,0.5275059342384337,False,0,0,True,False
554,763.0,926.0,2.0,2.0,90.0,253.0,3.0,3.0,0.326730877161026,0.6070896983146667,False,0,0,True,False
555,763.0,927.0,2.0,2.0,90.0,254.0,3.0,3.0,0.2909889221191406,0.5799517035484314,False,0,0,True,False
556,763.0,928.0,2.0,2.0,90.0,255.0,3.0,3.0,0.2623424232006073,0.5547922849655151,False,0,0,True,False
557,763.0,929.0,2.0,2.0,90.0,256.0,3.0,3.0,0.24558588862419128,0.5341983437538146,False,0,0,True,False
558,763.0,930.0,2.0,2.0,90.0,257.0,3.0,3.0,0.24335612356662753,0.5192798972129822,False,0,0,True,False
559,763.0,931.0,2.0,2.0,90.0,258.0,3.0,3.0,0.2551403343677521,0.5099825263023376,False,0,0,True,False
560,763.0,932.0,2.0,2.0,90.0,259.0,3.0,3.0,0.2783302962779999,0.5058835744857788,False,0,0,True,False
561,763.0,933.0,2.0,2.0,90.0,260.0,3.0,3.0,0.30998656153678894,0.5064902305603027,False,0,0,True,False
562,763.0,934.0,2.0,2.0,90.0,261.0,3.0,3.0,0.3475692570209503,0.510914146900177,False,0,0,True,False
563,764.0,928.0,2.0,2.0,91.0,255.0,3.0,3.0,0.33669501543045044,0.5859936475753784,False,0,0,True,False
564,764.0,929.0,2.0,2.0,91.0,256.0,3.0,3.0,0.3036000728607178,0.5593481659889221,False,0,0,True,False
565,764.0,930.0,2.0,2.0,91.0,257.0,3.0,3.0,0.28074923157691956,0.5369300842285156,False,0,0,True,False
566,764.0,931.0,2.0,2.0,91.0,258.0,3.0,3.0,0.27126902341842646,0.519514799118042,False,0,0,True,False
567,764.0,932.0,2.0,2.0,91.0,259.0,3.0,3.0,0.27658239006996155,0.5073655843734741,False,0,0,True,False
568,764.0,933.0,2.0,2.0,91.0,260.0,3.0,3.0,0.2958790361881256,0.5005543231964111,False,0,0,True,False
569,764.0,934.0,2.0,2.0,91.0,261.0,3.0,3.0,0.326456218957901,0.498780369758606,False,0,0,True,False
570,765.0,930.0,2.0,2.0,92.0,257.0,3.0,3.0,0.35053429007530207,0.5571625232696533,False,0,0,True,False
571,765.0,931.0,2.0,2.0,92.0,258.0,3.0,3.0,0.3256778717041016,0.5345199108123779,False,0,0,True,False
572,765.0,932.0,2.0,2.0,92.0,259.0,3.0,3.0,0.313931941986084,0.5162720084190369,False,0,0,True,False
573,765.0,933.0,2.0,2.0,92.0,260.0,3.0,3.0,0.31730037927627563,0.50315260887146,False,0,0,True,False
574,765.0,934.0,2.0,2.0,92.0,261.0,3.0,3.0,0.33531135320663447,0.4956773519515991,False,0,0,True,False
575,906.0,986.0,2.0,2.0,233.0,313.0,3.0,3.0,0.34941887855529785,0.34360113739967346,False,0,0,True,False
576,907.0,987.0,2.0,2.0,234.0,314.0,3.0,3.0,0.34541258215904236,0.34913405776023865,False,0,0,True,False
577,908.0,988.0,2.0,2.0,235.0,315.0,3.0,3.0,0.35588100552558893,0.3516506552696228,False,0,0,True,False
578,911.0,998.0,2.0,2.0,238.0,325.0,3.0,3.0,0.35815984010696406,0.4776639640331268,False,0,0,True,False
579,912.0,998.0,2.0,2.0,239.0,325.0,3.0,3.0,0.3544113337993622,0.44142919778823847,False,0,0,True,False
580,912.0,999.0,2.0,2.0,239.0,326.0,3.0,3.0,0.35914891958236694,0.4738585650920868,False,0,0,True,False
581,913.0,998.0,2.0,2.0,240.0,325.0,3.0,3.0,0.3552536368370056,0.4025595486164093,False,0,0,True,False
582,913.0,999.0,2.0,2.0,240.0,326.0,3.0,3.0,0.3537178933620453,0.4349307715892792,False,0,0,True,False
583,914.0,999.0,2.0,2.0,241.0,326.0,3.0,3.0,0.353721022605896,0.3954850137233734,False,0,0,True,False
584,914.0,1000.0,2.0,2.0,241.0,327.0,3.0,3.0,0.35863128304481506,0.42790055274963373,False,0,0,True,False
585,915.0,999.0,2.0,2.0,242.0,326.0,3.0,3.0,0.3595239818096161,0.35781338810920715,False,0,0,True,False
586,926.0,1012.0,2.0,2.0,253.0,339.0,3.0,3.0,0.35211002826690674,0.4156310260295868,False,0,0,True,False
587,926.0,1013.0,2.0,2.0,253.0,340.0,3.0,3.0,0.34042099118232727,0.4305717647075653,False,0,0,True,False
588,926.0,1014.0,2.0,2.0,253.0,341.0,3.0,3.0,0.3525424897670746,0.44628262519836426,False,0,0,True,False
589,927.0,1012.0,2.0,2.0,254.0,339.0,3.0,3.0,0.3486091792583465,0.3799206614494324,False,0,0,True,False
590,927.0,1013.0,2.0,2.0,254.0,340.0,3.0,3.0,0.3205786943435669,0.3929104506969452,False,0,0,True,False
591,927.0,1014.0,2.0,2.0,254.0,341.0,3.0,3.0,0.3197776973247528,0.4070384204387665,False,0,0,True,False
592,927.0,1015.0,2.0,2.0,254.0,342.0,3.0,3.0,0.3415800631046295,0.4229916930198669,False,0,0,True,False
593,928.0,1013.0,2.0,2.0,255.0,340.0,3.0,3.0,0.32006967067718506,0.358404278755188,False,0,0,True,False
594,928.0,1014.0,2.0,2.0,255.0,341.0,3.0,3.0,0.3050524890422821,0.37138390541076655,False,0,0,True,False
595,928.0,1015.0,2.0,2.0,255.0,342.0,3.0,3.0,0.3168044090270996,0.38662022352218633,False,0,0,True,False
596,928.0,1016.0,2.0,2.0,255.0,343.0,3.0,3.0,0.3461543917655945,0.4041304588317871,False,0,0,True,False
597,929.0,1013.0,2.0,2.0,256.0,340.0,3.0,3.0,0.338509738445282,0.3304530382156372,False,0,0,True,False
598,929.0,1014.0,2.0,2.0,256.0,341.0,3.0,3.0,0.3120457231998444,0.34308016300201416,False,0,0,True,False
599,929.0,1015.0,2.0,2.0,256.0,342.0,3.0,3.0,0.3127567768096924,0.3582381308078766,False,0,0,True,False
600,929.0,1016.0,2.0,2.0,256.0,343.0,3.0,3.0,0.33456897735595703,0.37596172094345087,False,0,0,True,False
601,930.0,1014.0,2.0,2.0,257.0,341.0,3.0,3.0,0.3379211127758026,0.3236047029495239,False,0,0,True,False
602,930.0,1015.0,2.0,2.0,257.0,342.0,3.0,3.0,0.3298117816448212,0.3396083414554596,False,0,0,True,False
603,930.0,1016.0,2.0,2.0,257.0,343.0,3.0,3.0,0.34331589937210083,0.35823774337768555,False,0,0,True,False
604,1019.0,1147.0,2.0,2.0,346.0,474.0,3.0,3.0,0.35699549317359924,0.5987544655799866,False,0,0,True,False
605,1019.0,1148.0,2.0,2.0,346.0,475.0,3.0,3.0,0.3490174412727356,0.607499361038208,False,0,0,True,False
606,1019.0,1149.0,2.0,2.0,346.0,476.0,3.0,3.0,0.35197025537490845,0.613632082939148,False,0,0,True,False
607,1019.0,1150.0,2.0,2.0,346.0,477.0,3.0,3.0,0.3589523434638977,0.6165515780448914,False,0,0,True,False
608,1020.0,1146.0,2.0,2.0,347.0,473.0,3.0,3.0,0.35398727655410767,0.6396465301513672,False,0,0,True,False
609,1020.0,1147.0,2.0,2.0,347.0,474.0,3.0,3.0,0.32925668358802795,0.6497933268547058,False,0,0,True,False
610,1020.0,1148.0,2.0,2.0,347.0,475.0,3.0,3.0,0.3239595592021942,0.6584354043006897,False,0,0,True,False
611,1020.0,1149.0,2.0,2.0,347.0,476.0,3.0,3.0,0.33098742365837097,0.6645930409431458,False,0,0,True,False
612,1020.0,1150.0,2.0,2.0,347.0,477.0,3.0,3.0,0.3418606221675873,0.6675322651863098,False,0,0,True,False
613,1020.0,1151.0,2.0,2.0,347.0,478.0,3.0,3.0,0.35103401541709894,0.6669429540634155,False,0,0,True,False
614,1020.0,1152.0,2.0,2.0,347.0,479.0,3.0,3.0,0.3579493463039398,0.6630704998970032,False,0,0,True,False
615,1021.0,1146.0,2.0,2.0,348.0,473.0,3.0,3.0,0.3284599781036377,0.6909823417663574,False,0,0,True,False
616,1021.0,1147.0,2.0,2.0,348.0,474.0,3.0,3.0,0.3017280697822571,0.700994074344635,False,0,0,True,False
617,1021.0,1148.0,2.0,2.0,348.0,475.0,3.0,3.0,0.2979220747947693,0.7096871733665465,False,0,0,True,False
618,1021.0,1149.0,2.0,2.0,348.0,476.0,3.0,3.0,0.3094909489154816,0.7160454392433168,False,0,0,True,False
619,1021.0,1150.0,2.0,2.0,348.0,477.0,3.0,3.0,0.32619690895080566,0.7192390561103821,False,0,0,True,False
620,1021.0,1151.0,2.0,2.0,348.0,478.0,3.0,3.0,0.3409462869167328,0.718850314617157,False,0,0,True,False
621,1021.0,1152.0,2.0,2.0,348.0,479.0,3.0,3.0,0.35223439335823054,0.7150461673736572,False,0,0,True,False
622,1022.0,1146.0,2.0,2.0,349.0,473.0,3.0,3.0,0.3116508722305298,0.7405171990394592,False,0,0,True,False
623,1022.0,1147.0,2.0,2.0,349.0,474.0,3.0,3.0,0.28075155615806574,0.7506112456321715,False,0,0,True,False
624,1022.0,1148.0,2.0,2.0,349.0,475.0,3.0,3.0,0.27544170618057245,0.7594957947731018,False,0,0,True,False
625,1022.0,1149.0,2.0,2.0,349.0,476.0,3.0,3.0,0.2898009121417999,0.766179621219635,False,0,0,True,False
626,1022.0,1150.0,2.0,2.0,349.0,477.0,3.0,3.0,0.31252628564834595,0.7697943449020386,False,0,0,True,False
627,1022.0,1151.0,2.0,2.0,349.0,478.0,3.0,3.0,0.3346509635448456,0.7698414921760558,False,0,0,True,False
628,1022.0,1152.0,2.0,2.0,349.0,479.0,3.0,3.0,0.35299816727638245,0.7664012312889099,False,0,0,True,False
629,1023.0,1146.0,2.0,2.0,350.0,473.0,3.0,3.0,0.3111253380775452,0.7871156334877014,False,0,0,True,False
630,1023.0,1147.0,2.0,2.0,350.0,474.0,3.0,3.0,0.2757345139980316,0.797520637512207,False,0,0,True,False
631,1023.0,1148.0,2.0,2.0,350.0,475.0,3.0,3.0,0.2651883065700531,0.8067389130592345,False,0,0,True,False
632,1023.0,1149.0,2.0,2.0,350.0,476.0,3.0,3.0,0.27802523970603943,0.8138418793678284,False,0,0,True,False
633,1023.0,1150.0,2.0,2.0,350.0,477.0,3.0,3.0,0.30421555042266846,0.8179792165756226,False,0,0,True,False
634,1023.0,1151.0,2.0,2.0,350.0,478.0,3.0,3.0,0.33330303430557245,0.8186177611351013,False,0,0,True,False
635,1024.0,1146.0,2.0,2.0,351.0,473.0,3.0,3.0,0.33076778054237366,0.830401837825775,False,0,0,True,False
636,1024.0,1147.0,2.0,2.0,351.0,474.0,3.0,3.0,0.29361721873283386,0.8413205742835999,False,0,0,True,False
637,1024.0,1148.0,2.0,2.0,351.0,475.0,3.0,3.0,0.2760612964630127,0.8510112762451171,False,0,0,True,False
638,1024.0,1149.0,2.0,2.0,351.0,476.0,3.0,3.0,0.28212863206863403,0.8586131930351257,False,0,0,True,False
639,1024.0,1150.0,2.0,2.0,351.0,477.0,3.0,3.0,0.3065718114376068,0.8633288145065308,False,0,0,True,False
640,1024.0,1151.0,2.0,2.0,351.0,478.0,3.0,3.0,0.33937940001487726,0.8646371960639954,False,0,0,True,False
641,1025.0,1147.0,2.0,2.0,352.0,474.0,3.0,3.0,0.3322535455226898,0.8819794058799743,False,0,0,True,False
642,1025.0,1148.0,2.0,2.0,352.0,475.0,3.0,3.0,0.3093547821044922,0.8922547698020934,False,0,0,True,False
643,1025.0,1149.0,2.0,2.0,352.0,476.0,3.0,3.0,0.3059917688369751,0.9004280567169188,False,0,0,True,False
644,1025.0,1150.0,2.0,2.0,352.0,477.0,3.0,3.0,0.32326093316078186,0.9057594537734984,False,0,0,True,False
645,1025.0,1151.0,2.0,2.0,352.0,478.0,3.0,3.0,0.35464268922805786,0.9077676534652709,False,0,0,True,False
646,1026.0,1148.0,2.0,2.0,353.0,475.0,3.0,3.0,0.35747069120407104,0.9303949475288392,False,0,0,True,False
647,1026.0,1149.0,2.0,2.0,353.0,476.0,3.0,3.0,0.345801442861557,0.9391957521438599,False,0,0,True,False
648,1026.0,1150.0,2.0,2.0,353.0,477.0,3.0,3.0,0.3532426655292511,0.9451805353164672,False,0,0,True,False
649,1072.0,1152.0,2.0,2.0,399.0,479.0,3.0,3.0,0.3589363694190979,0.5244646668434143,False,0,0,True,False
650,1278.0,2123.0,2.0,4.0,605.0,96.0,7.0,7.0,0.35392001271247864,0.604407787322998,False,0,0,True,False
651,1278.0,2124.0,2.0,4.0,605.0,97.0,7.0,7.0,0.3514679968357086,0.6034336090087891,False,0,0,True,False
652,1278.0,2125.0,2.0,4.0,605.0,98.0,7.0,7.0,0.35526406764984125,0.6048004627227783,False,0,0,True,False
653,1279.0,2123.0,2.0,4.0,606.0,96.0,7.0,7.0,0.35750627517700195,0.6161829829216003,False,0,0,True,False
654,1279.0,2124.0,2.0,4.0,606.0,97.0,7.0,7.0,0.34952273964881897,0.6144582033157349,False,0,0,True,False
655,1279.0,2125.0,2.0,4.0,606.0,98.0,7.0,7.0,0.3484514057636261,0.6147357225418091,False,0,0,True,False
656,1279.0,2126.0,2.0,4.0,606.0,99.0,7.0,7.0,0.3544181287288666,0.6172134876251221,False,0,0,True,False
657,1280.0,2124.0,2.0,4.0,607.0,97.0,7.0,7.0,0.35918465256690973,0.623111367225647,False,0,0,True,False
658,1280.0,2125.0,2.0,4.0,607.0,98.0,7.0,7.0,0.3523162603378296,0.622843325138092,False,0,0,True,False
659,1280.0,2126.0,2.0,4.0,607.0,99.0,7.0,7.0,0.3530736267566681,0.6244331002235413,False,0,0,True,False
660,1286.0,2065.0,2.0,4.0,613.0,38.0,7.0,7.0,0.3563061058521271,1.0712376832962036,True,0,1,False,False
661,1286.0,2066.0,2.0,4.0,613.0,39.0,7.0,7.0,0.35514411330223083,1.0756999254226685,True,0,1,False,False
