node_id,c_000,c_001,c_002,c_003,c_004,c_005,c_006,c_007,c_008,c_009,c_010,c_011,c_012,c_013,c_014,c_015,c_016,c_017,c_018,c_019,c_020,c_021,c_022,c_023,c_024,c_025,c_026,c_027,c_028,c_029,c_030,c_031,c_032,c_033,c_034,c_035,c_036,c_037,c_038,c_039
642,-0.7076357007026672,0.44267329573631287,2.146026372909546,0.37006187438964844,-0.6461172103881836,-0.39493241906166077,-1.4627665281295776,0.31667229533195496,-0.8407981991767883,0.39848592877388,2.1889288425445557,0.17224188148975372,-0.27260032296180725,-0.26421964168548584,-1.1960973739624023,0.4848463237285614,-0.9735036492347717,0.3730112612247467,2.209907054901123,0.0459330677986145,-0.27462807297706604,-0.11359690874814987,-0.9066545963287354,0.6823267340660095,-1.0783348083496094,0.35474294424057007,2.238375663757324,0.022150473669171333,-0.4992581903934479,0.005055543966591358,-0.5922085046768188,0.8764039874076843,-1.1379621028900146,0.3320949971675873,2.2881224155426025,0.08492626994848251,-0.8070335984230042,0.039959944784641266,-0.26872050762176514,1.0279840230941772
643,-0.8417350053787231,0.39934179186820984,2.1896586418151855,0.1728091537952423,-0.2725955843925476,-0.2651441991329193,-1.196085810661316,0.4847792983055115,-0.9742987751960754,0.3740452527999878,2.2108776569366455,0.04659474641084671,-0.2743987441062927,-0.11500266194343567,-0.9067992568016052,0.6822394132614136,-1.0789203643798828,0.3559183180332184,2.2395410537719727,0.02277611382305622,-0.4989798665046692,0.0033364035189151764,-0.5924758315086365,0.8763144016265869,-1.1382741928100586,0.3334067165851593,2.2893850803375244,0.08543795347213745,-0.806842029094696,0.038181889802217484,-0.26892828941345215,1.0279771089553833,-1.1397875547409058,0.3045676648616791,2.3467209339141846,0.19679149985313416,-1.0776938199996948,-0.04485204070806503,0.053090281784534454,1.0980503559112549
644,-0.9752299785614014,0.37500712275505066,2.211618423461914,0.047276876866817474,-0.2743940055370331,-0.11634116619825363,-0.9069216251373291,0.6821631193161011,-1.0797182321548462,0.35702693462371826,2.2405314445495605,0.023457597941160202,-0.49882349371910095,0.0016087718540802598,-0.5927711725234985,0.8762163519859314,-1.1388624906539917,0.33467358350753784,2.2905919551849365,0.08601505309343338,-0.8066965937614441,0.03637667000293732,-0.26931554079055786,1.0278797149658203,-1.1400997638702393,0.30599310994148254,2.348036289215088,0.1972273886203766,-1.0776242017745972,-0.04642283916473389,0.05283008888363838,1.0980432033538818,-1.0788660049438477,0.28007692098617554,2.380614995956421,0.31965574622154236,-1.2599313259124756,-0.23134958744049072,0.3827035129070282,1.0718063116073608
645,-1.0806450843811035,0.35806262493133545,2.2412867546081543,0.024160876870155334,-0.49882081151008606,-5.3218784159980714e-05,-0.5930389165878296,0.876130998134613,-1.1396619081497192,0.3358749747276306,2.291616439819336,0.08664245903491974,-0.8066402673721313,0.03455808758735657,-0.26976585388183594,1.0277732610702515,-1.1406880617141724,0.30737751722335815,2.3492908477783203,0.19771873950958252,-1.0775957107543945,-0.048008210957050323,0.05232347920536995,1.0979422330856323,-1.0791763067245483,0.28160360455513,2.38196063041687,0.32000836730003357,-1.2599438428878784,-0.23246465623378754,0.382389634847641,1.0717992782592773,-0.9661623239517212,0.2697729170322418,2.357576370239258,0.4282273054122925,-1.437973141670227,-0.44547775387763977,0.6199727654457092,1.0009596347808838
646,-1.140586256980896,0.33700239658355713,2.2923972606658936,0.08728798478841782,-0.8066403865814209,0.0328046940267086,-0.27018311619758606,1.0276808738708496,-1.1414875984191895,0.3086981177330017,2.3503546714782715,0.19825062155723572,-1.0776275396347046,-0.04959450662136078,0.051718905568122864,1.0978318452835083,-1.0797619819641113,0.28309258818626404,2.3832430839538574,0.3204055428504944,-1.2599941492080688,-0.23356656730175018,0.3817608058452606,1.071699619293213,-0.9664693474769592,0.2713421881198883,2.3589015007019043,0.42850637435913086,-1.438066005706787,-0.4460695683956146,0.6196202635765076,1.0009528398513794,-0.8256359696388245,0.27415499091148376,2.2622792720794678,0.5187304019927979,-1.7438045740127563,-0.5996221899986267,0.6930927634239197,0.9013178944587708
647,-1.1424118280410767,0.30994343757629395,2.3511648178100586,0.1987941414117813,-1.0776300430297852,-0.05111445486545563,0.05115283653140068,1.097736120223999,-1.0805598497390747,0.284519225358963,2.3843295574188232,0.3208325207233429,-1.2600852251052856,-0.23464208841323853,0.3809982240200043,1.071590781211853,-0.9670498967170715,0.2728751599788666,2.3601651191711426,0.42882034182548523,-1.4381932020187378,-0.44661641120910645,0.618903398513794,1.000856876373291,-0.825938880443573,0.27570614218711853,2.263518810272217,0.5189481377601624,-1.744035243988037,-0.5998373031616211,0.6927283406257629,0.901311457157135,-0.676436185836792,0.27819937467575073,2.0972115993499756,0.6007247567176819,-2.0746846199035645,-0.6799682378768921,0.5581362247467041,0.7858924269676208
648,-1.081486701965332,0.28586941957473755,2.3851563930511475,0.32126396894454956,-1.26008939743042,-0.23564870655536652,0.3802797496318817,1.0714962482452393,-0.9678448438644409,0.27434641122817993,2.361236095428467,0.42915457487106323,-1.4383423328399658,-0.4471054673194885,0.6180270910263062,1.0007518529891968,-0.8265129923820496,0.2772204279899597,2.264704465866089,0.5191927552223206,-1.7442946434020996,-0.5999845862388611,0.6919844150543213,0.9012206196784973,-0.6767346858978271,0.279733806848526,2.0983028411865234,0.600886881351471,-2.0750644207000732,-0.6799870133399963,0.5577937364578247,0.7858864665031433,-0.5199999213218689,0.2619715929031372,1.8763896226882935,0.679092288017273,-2.108630895614624,-0.7708301544189453,0.14522188901901245,0.6585367918014526
649,-0.9687763452529907,0.27574074268341064,2.362051486968994,0.42948704957962036,-1.4383480548858643,-0.44752269983291626,0.6171988844871521,1.0006606578826904,-0.8273042440414429,0.2786726951599121,2.265711784362793,0.5194497108459473,-1.7445433139801025,-0.6000514626502991,0.6910730600357056,0.901121199131012,-0.6773020625114441,0.2812308073043823,2.0993540287017822,0.6010686755180359,-2.0754666328430176,-0.6799260377883911,0.5570998787879944,0.7858015298843384,-0.5202937722206116,0.2635731101036072,1.8772826194763184,0.6792013645172119,-2.1090261936187744,-0.7706268429756165,0.14494667947292328,0.6585312485694885,-0.3515205383300781,0.210402712225914,1.6207486391067505,0.7415974140167236,-1.8521167039871216,-0.9042238593101501,-0.5222806334495544,0.5037541389465332
650,-0.8282416462898254,0.2800482511520386,2.266479730606079,0.5196996331214905,-1.7445517778396606,-0.6000444293022156,0.6902110576629639,0.9010346531867981,-0.6780893802642822,0.28266558051109314,2.100250482559204,0.6012555956840515,-2.0758230686187744,-0.6797728538513184,0.55625319480896,0.785708487033844,-0.520854115486145,0.2651394009590149,1.8781535625457764,0.6793230175971985,-2.109443187713623,-0.7703303098678589,0.14440590143203735,0.6584528684616089,-0.3518093526363373,0.2122173309326172,1.6214121580123901,0.7416641116142273,-1.8523962497711182,-0.9036946296691895,-0.5224471092224121,0.5037491917610168,-0.17629970610141754,0.11146070808172226,1.3558295965194702,0.7587190270423889,-1.6000477075576782,-1.0402501821517944,-1.3250547647476196,0.32676517963409424
651,-0.6790329813957214,0.28402382135391235,2.1009364128112793,0.6014307141304016,-2.0758347511291504,-0.6795446872711182,0.5554535984992981,0.7856273651123047,-0.5216372609138489,0.2666444480419159,1.8789021968841553,0.6794430613517761,-2.1098105907440186,-0.7699282765388489,0.1437571793794632,0.658366858959198,-0.35236209630966187,0.21400384604930878,1.6220743656158447,0.7417379021644592,-1.8527023792266846,-0.9030522704124451,-0.522740364074707,0.5036787986755371,-0.17658331990242004,0.11368422210216522,1.356255292892456,0.7587741017341614,-1.6002135276794434,-1.0393885374069214,-1.3250905275344849,0.3267608880996704,-0.014000320807099342,-0.03743850067257881,1.1083260774612427,0.6943820714950562,-1.5943236351013184,-1.1339550018310547,-2.0719516277313232,0.15992769598960876
652,-0.5225874185562134,0.2680721580982208,1.8794779777526855,0.6795467734336853,-2.1098225116729736,-0.7694500088691711,0.1431484967470169,0.658291757106781,-0.35314080119132996,0.21573218703269958,1.6226516962051392,0.7418045401573181,-1.8529863357543945,-0.9022849202156067,-0.5230691432952881,0.5036013126373291,-0.1771281510591507,0.11589323729276657,1.3567012548446655,0.7588347792625427,-1.60041081905365,-1.0383936166763306,-1.325085997581482,0.3266996145248413,-0.01427912525832653,-0.034599628299474716,1.1085294485092163,0.6944807767868042,-1.594486951828003,-1.1328643560409546,-2.0718657970428467,0.15992401540279388,0.10167079418897629,-0.21009574830532074,0.8968338370323181,0.5232552289962769,-1.848604440689087,-1.1484112739562988,-2.5429017543792725,0.05849824473261833
653,-0.35409802198410034,0.21738073229789734,1.6231002807617188,0.7418512105941772,-1.8529958724975586,-0.9014394879341125,-0.5233691334724426,0.5035334229469299,-0.1779022216796875,0.11805001646280289,1.3571010828018188,0.7588868141174316,-1.6006126403808594,-1.037253737449646,-1.325029969215393,0.32663193345069885,-0.014816620387136936,-0.031754784286022186,1.1087734699249268,0.6945907473564148,-1.5946816205978394,-1.1316264867782593,-2.0715842247009277,0.15987133979797363,0.10139541327953339,-0.20654332637786865,0.8968473672866821,0.523469865322113,-1.8488824367523193,-1.1472853422164917,-2.542739152908325,0.05849494785070419,0.13141842186450958,-0.35439687967300415,0.7195268869400024,0.24072687327861786,-2.0157599449157715,-1.0866822004318237,-2.555873394012451,0.07423795759677887
654,-0.17886677384376526,0.12012225389480591,1.3574177026748657,0.7589178681373596,-1.600619912147522,-1.0360338687896729,-1.3249588012695312,0.32657235860824585,-0.015586390160024166,-0.02895324118435383,1.109007477760315,0.6946977376937866,-1.5948816537857056,-1.1302299499511719,-2.0711703300476074,0.15981288254261017,0.10086314380168915,-0.20296120643615723,0.8969187140464783,0.5237109661102295,-1.8491870164871216,-1.1460100412368774,-2.542283058166504,0.05844749137759209,0.13114392757415771,-0.3502481281757355,0.7193812131881714,0.2411329746246338,-2.016113042831421,-1.0857070684432983,-2.555708885192871,0.07423460483551025,0.05547947436571121,-0.4165818691253662,0.5559514164924622,-0.14069418609142303,-1.613861083984375,-0.9855266213417053,-2.0820107460021973,0.20293574035167694
655,-0.01655774936079979,-0.026243384927511215,1.1092008352279663,0.6947874426841736,-1.5948888063430786,-1.1287522315979004,-2.070753812789917,0.15976111590862274,0.1000964343547821,-0.1994120180606842,0.8970109820365906,0.5239641070365906,-1.849469780921936,-1.1445738077163696,-2.5416433811187744,0.058394648134708405,0.13061299920082092,-0.34604981541633606,0.7193078994750977,0.24159066379070282,-2.0164899826049805,-1.0845917463302612,-2.5552477836608887,0.07418633997440338,0.055202730000019073,-0.41217610239982605,0.5556588768959045,-0.14002959430217743,-1.6140332221984863,-0.9847987294197083,-2.081923246383667,0.20293191075325012,-0.10640627890825272,-0.3542203903198242,0.38868066668510437,-0.5881303548812866,-0.7297796607017517,-0.8345696330070496,-1.3402190208435059,0.3538609445095062
656,0.09912023693323135,-0.1959628164768219,0.8970990180969238,0.5242098569869995,-1.8494793176651,-1.1430562734603882,-2.541008949279785,0.058347634971141815,0.12984707951545715,-0.34187576174736023,0.7192813158035278,0.2420850247144699,-2.01682710647583,-1.083324670791626,-2.5546019077301025,0.07413262128829956,0.0546683706343174,-0.40771225094795227,0.5554521083831787,-0.1392795592546463,-1.6142364740371704,-0.9839456081390381,-2.0816380977630615,0.202877014875412,-0.10668782144784927,-0.35007235407829285,0.38823798298835754,-0.5871625542640686,-0.7295532822608948,-0.8342105746269226,-1.3402522802352905,0.35385656356811523,-0.30256009101867676,-0.1320963054895401,0.2248801440000534,-1.0353648662567139,0.046067770570516586,-0.6416866183280945,-0.6256586313247681,0.47146105766296387
657,0.12886962294578552,-0.33780863881111145,0.7192810773849487,0.24258846044540405,-2.016838312149048,-1.0819770097732544,-2.5539615154266357,0.07408487051725388,0.05390043929219246,-0.4032689332962036,0.5553159117698669,-0.13845950365066528,-1.6144428253173828,-0.9829555749893188,-2.08121919631958,0.2028161883354187,-0.10722949355840683,-0.3458747863769531,0.3878946304321289,-0.5860695838928223,-0.7293744683265686,-0.8337488174438477,-1.3402421474456787,0.3537938892841339,-0.3028474748134613,-0.12886624038219452,0.2242904007434845,-1.034093976020813,0.046643875539302826,-0.6417989134788513,-0.6258082985877991,0.47145625948905945,-0.4844391644001007,0.26867955923080444,0.09533655643463135,-1.3866164684295654,0.36576372385025024,-0.46405863761901855,-0.03496256098151207,0.58222895860672
658,0.05292617157101631,-0.3989354968070984,0.5552341938018799,-0.13760821521282196,-1.6144500970840454,-0.9818863868713379,-2.0807979106903076,0.2027623951435089,-0.108001708984375,-0.3417015075683594,0.387646347284317,-0.5848674774169922,-0.7292929887771606,-0.8331722617149353,-1.3401789665222168,0.35372471809387207,-0.3033979833126068,-0.12561717629432678,0.22381336987018585,-1.0326582193374634,0.04715799167752266,-0.6418371796607971,-0.6260631680488586,0.47138750553131104,-0.4847319424152374,0.27025333046913147,0.09463050216436386,-1.3851075172424316,0.3664839267730713,-0.4646050035953522,-0.035208411514759064,0.5822237133979797,-0.6387826204299927,0.7915206551551819,0.023433709517121315,-1.5544556379318237,0.364801287651062,-0.3473496735095978,0.4539274573326111,0.6913425326347351
659,-0.10896919667720795,-0.3376351296901703,0.38748133182525635,-0.5836081504821777,-0.7292923927307129,-0.8325185179710388,-1.340100646018982,0.3536638617515564,-0.30417540669441223,-0.1224057525396347,0.22345532476902008,-1.0310741662979126,0.047492001205682755,-0.6417888402938843,-0.6263424158096313,0.4713118374347687,-0.48529067635536194,0.2717909812927246,0.09404774755239487,-1.3834025859832764,0.3671361804008484,-0.4651036858558655,-0.03568236902356148,0.5821492671966553,-0.6390799880027771,0.7909336686134338,0.02266310155391693,-1.552833080291748,0.36552107334136963,-0.34818127751350403,0.45360198616981506,0.6913368701934814,-0.7713013291358948,1.2566118240356445,-0.00016527186380699277,-1.5096925497055054,0.26830485463142395,-0.3281431794166565,0.8422664403915405,0.793556272983551
660,-0.30513468384742737,-0.1192905530333519,0.2232087403535843,-1.029407024383545,0.047499630600214005,-0.641666054725647,-0.626594603061676,0.4712454676628113,-0.4860728979110718,0.2732669711112976,0.09360288828611374,-1.3815186023712158,0.3675742745399475,-0.46554186940193176,-0.03624473512172699,0.5820674896240234,-0.6396456956863403,0.7902387380599976,0.022021658718585968,-1.550999402999878,0.3661729097366333,-0.3489825129508972,0.4529467225074768,0.6912568211555481,-0.7716025710105896,1.2541027069091797,-0.0009570656693540514,-1.5081002712249756,0.26898112893104553,-0.329021692276001,0.8418776988983154,0.7935502529144287,-0.8567203283309937,1.4805423021316528,-0.007203374989330769,-1.2965871095657349,0.201967254281044,-0.4266432225704193,1.1836673021316528,0.892326831817627
661,-0.48702454566955566,0.2746659815311432,0.09329179674386978,-1.3795310258865356,0.36758479475975037,-0.4659079611301422,-0.036770086735486984,0.5819959044456482,-0.6404320001602173,0.7894507050514221,0.021528616547584534,-1.5489721298217773,0.36661067605018616,-0.34974032640457153,0.45215001702308655,0.691169023513794,-0.7721742987632751,1.2514216899871826,-0.0016177694778889418,-1.506300926208496,0.2695913016796112,-0.3298726975917816,0.8410784006118774,0.7934648990631104,-0.8570241332054138,1.4771078824996948,-0.008001487702131271,-1.295139193534851,0.20261363685131073,-0.42728105187416077,1.183223009109497,0.892320454120636,-0.8555390238761902,1.5021002292633057,-0.023275351151823997,-0.9994908571243286,0.17258134484291077,-0.5979243516921997,1.5626142024993896,0.964284360408783
662,-0.6413772106170654,0.7886107563972473,0.02118172124028206,-1.546831488609314,0.366621196269989,-0.35042765736579895,0.4513985812664032,0.691092312335968,-0.7729641199111938,1.248619794845581,-0.0021266257390379906,-1.5043118000030518,0.26999765634536743,-0.3306831121444702,0.840095579624176,0.7933714389801025,-0.857599675655365,1.4734705686569214,-0.008667935617268085,-1.2935032844543457,0.20319510996341705,-0.42787671089172363,1.1822971105575562,0.8922300338745117,-0.8558427691459656,1.4985766410827637,-0.024087894707918167,-0.9982443451881409,0.17321448028087616,-0.5981435775756836,1.5621081590652466,0.9642777442932129,-0.7742945551872253,1.5016721487045288,-0.05018826946616173,-0.6952932476997375,-0.006745473947376013,-0.7303435206413269,1.9776932001113892,0.9752215147018433
663,-0.7739037275314331,1.2457882165908813,-0.00248527224175632,-1.5022120475769043,0.27000728249549866,-0.3314233124256134,0.8391645550727844,0.7932899594306946,-0.8583917617797852,1.4696990251541138,-0.009181507863104343,-1.2916961908340454,0.2035798728466034,-0.4284173548221588,1.1811506748199463,0.8921311497688293,-0.856418251991272,1.4948474168777466,-0.02476746030151844,-0.9968360662460327,0.17378325760364532,-0.598295271396637,1.5610418319702148,0.9641836285591125,-0.7745959162712097,1.49815034866333,-0.05102497339248657,-0.6942528486251831,-0.006193173583596945,-0.73023921251297,1.9771196842193604,0.9752148389816284,-0.6213327646255493,1.5543118715286255,-0.07144426554441452,-0.4278198778629303,-0.5514754056930542,-0.757469654083252,2.3674209117889404,0.9079355597496033
664,-0.8593277931213379,1.4659085273742676,-0.009543659165501595,-1.2897907495498657,0.20358891785144806,-0.42888644337654114,1.1800618171691895,0.8920450210571289,-0.8572102785110474,1.4909824132919312,-0.02529180236160755,-0.9952826499938965,0.17415845394134521,-0.5983667969703674,1.55971360206604,0.9640806913375854,-0.7751677632331848,1.4944229125976562,-0.051726505160331726,-0.6930777430534363,-0.005701880436390638,-0.7300476431846619,1.9758992195129395,0.9751201272010803,-0.6216295957565308,1.5505725145339966,-0.07230005413293839,-0.4269607365131378,-0.5511686205863953,-0.7572990655899048,2.366783857345581,0.9079291224479675,-0.36197519302368164,1.6073096990585327,-0.063570536673069,-0.20747721195220947,-1.6218560934066772,-0.6450913548469543,2.6718437671661377,0.7703975439071655
665,-0.8581464290618896,1.4870996475219727,-0.025661956518888474,-0.9936481714248657,0.1741672307252884,-0.5983644127845764,1.5584495067596436,0.9639912247657776,-0.7759576439857483,1.4905598163604736,-0.05226888507604599,-0.6917840838432312,-0.005385064519941807,-0.7297564744949341,1.974372148513794,0.9750166535377502,-0.6221945285797119,1.54662024974823,-0.07301893085241318,-0.42599061131477356,-0.5509127378463745,-0.7570371627807617,2.3654189109802246,0.9078378677368164,-0.3622643053531647,1.603351354598999,-0.06441925466060638,-0.20676738023757935,-1.622031807899475,-0.6451953649520874,2.671157121658325,0.770391583442688,0.004548240453004837,1.5919619798660278,-0.0010120202787220478,-0.023399116471409798,-3.111431360244751,-0.46129336953163147,2.8611273765563965,0.5891640782356262
666,-0.7768971920013428,1.4866788387298584,-0.05265244096517563,-0.6904270648956299,-0.005377912428230047,-0.7293896079063416,1.9729161262512207,0.9749266505241394,-0.6229803562164307,1.5425292253494263,-0.07357555627822876,-0.42492538690567017,-0.5507732629776001,-0.7566717267036438,2.3637049198150635,0.9077380895614624,-0.36281752586364746,1.599172830581665,-0.06513170897960663,-0.20596615970134735,-1.6222385168075562,-0.6452247500419617,2.6696794033050537,0.7703074812889099,0.004269985947757959,1.5880670547485352,-0.0018045742763206363,-0.02281402051448822,-3.112278461456299,-0.4618465304374695,2.860409736633301,0.589158833026886,0.44088420271873474,1.4918855428695679,0.13709524273872375,0.13704022765159607,-4.255097389221191,-0.36014118790626526,2.927926540374756,0.3931020498275757
667,-0.6239262819290161,1.5384228229522705,-0.07396969944238663,-0.42381224036216736,-0.5507709980010986,-0.7562301754951477,2.3620686531066895,0.9076512455940247,-0.36359649896621704,1.594852328300476,-0.06568305194377899,-0.20508907735347748,-1.6224474906921387,-0.6451671123504639,2.6678194999694824,0.7702152729034424,0.0037333290092647076,1.5839539766311646,-0.0024659691844135523,-0.022153891623020172,-3.113128662109375,-0.4623523950576782,2.8588619232177734,0.5890840291976929,0.4406189024448395,1.4884041547775269,0.1364266723394394,0.13751660287380219,-4.256459712982178,-0.36094149947166443,2.9271981716156006,0.39309751987457275,0.8275566101074219,1.375138282775879,0.35078075528144836,0.27296605706214905,-4.6191582679748535,-0.3253973424434662,2.8819830417633057,0.21273943781852722
668,-0.364553302526474,1.5905189514160156,-0.06607327610254288,-0.2041768878698349,-1.6224548816680908,-0.645034909248352,2.6660425662994385,0.7701349258422852,0.002964049344882369,1.5796998739242554,-0.0029753928538411856,-0.021433988586068153,-3.1138226985931396,-0.4627981185913086,2.8569114208221436,0.5890018939971924,0.4401019513607025,1.4847184419631958,0.13587799668312073,0.1380537450313568,-4.2578043937683105,-0.3617095649242401,2.9256255626678467,0.39303284883499146,0.8273027539253235,1.3721394538879395,0.3503040373325348,0.273350328207016,-4.62068510055542,-0.3262825608253479,2.8812620639801025,0.21273557841777802,1.1074497699737549,1.212050437927246,0.610173761844635,0.37096190452575684,-4.541872024536133,-0.30050694942474365,2.7517592906951904,0.07409126311540604
669,0.001991914352402091,1.575432300567627,-0.003334461012855172,-0.020689673721790314,-3.1138436794281006,-0.4631718397140503,2.8550467491149902,0.5889299511909485,0.43934422731399536,1.4808977842330933,0.13546112179756165,0.13863664865493774,-4.258870601654053,-0.3624323606491089,2.923642873764038,0.3929615020751953,0.8268032670021057,1.3689522743225098,0.3499297797679901,0.27378329634666443,-4.622186660766602,-0.3271406888961792,2.879706382751465,0.2126801759004593,1.1072041988372803,1.2097254991531372,0.6099299192428589,0.371279776096344,-4.54336404800415,-0.30145299434661865,2.7510597705841064,0.07408790290355682,1.492416501045227,0.828041136264801,0.8634248971939087,0.4161335229873657,-4.362429618835449,-0.2817448675632477,2.577186107635498,-0.010808770544826984
670,0.4383538067340851,1.4770587682724,0.1351708322763443,0.13923466205596924,-4.258902072906494,-0.36308446526527405,2.9217474460601807,0.3928987979888916,0.8260557651519775,1.3656370639801025,0.3496560752391815,0.2742501199245453,-4.623371601104736,-0.3279586434364319,2.8777458667755127,0.21261881291866302,1.1067173480987549,1.2072348594665527,0.6097673177719116,0.37163761258125305,-4.544832706451416,-0.3023756444454193,2.7495522499084473,0.07403964549303055,1.4921823740005493,0.8273032903671265,0.8634083867073059,0.41642075777053833,-4.363840579986572,-0.28273677825927734,2.576514959335327,-0.010811811313033104,2.0389740467071533,0.32406726479530334,1.068716287612915,0.40744495391845703,-4.207218647003174,-0.2709480822086334,2.3991198539733887,-0.04538167640566826
671,0.8250491619110107,1.3622980117797852,0.34947219491004944,0.27472415566444397,-4.623405933380127,-0.32870638370513916,2.8758716583251953,0.21256455779075623,1.1059772968292236,1.2046258449554443,0.6096674799919128,0.37202078104019165,-4.545991897583008,-0.30326175689697266,2.7476541996002197,0.07398594170808792,1.4917129278182983,0.8264523148536682,0.8634525537490845,0.4167439937591553,-4.365231513977051,-0.2837080657482147,2.5750722885131836,-0.010855695232748985,2.0387561321258545,0.3254121243953705,1.0688841342926025,0.4077380895614624,-4.208559989929199,-0.2719663977622986,2.398477792739868,-0.045384589582681656,2.6032967567443848,-0.06717418879270554,1.2146410942077637,0.361893892288208,-4.0973639488220215,-0.267631858587265,2.2494945526123047,-0.045367900282144547
672,1.1049590110778809,1.2019851207733154,0.609612762928009,0.37240543961524963,-4.54602575302124,-0.30407801270484924,2.745840072631836,0.07393819838762283,1.490983009338379,0.8255062103271484,0.8635224103927612,0.4170885980129242,-4.3663330078125,-0.28464555740356445,2.5732579231262207,-0.010904710739850998,2.03831148147583,0.3267132639884949,1.0690958499908447,0.4080679714679718,-4.209883689880371,-0.272965669631958,2.3971011638641357,-0.04542669281363487,2.603095531463623,-0.06421242654323578,1.2149399518966675,0.36221787333488464,-4.0986552238464355,-0.26865825057029724,2.2488765716552734,-0.045370813459157944,3.0953569412231445,-0.2429080456495285,1.3151074647903442,0.2994380295276642,-4.021421432495117,-0.26777195930480957,2.1414601802825928,-0.030875368043780327
673,1.4899486303329468,0.824509859085083,0.8635937571525574,0.4174320697784424,-4.3663649559021,-0.2855134606361389,2.5715246200561523,-0.010948474518954754,2.0375959873199463,0.3279494345188141,1.069303274154663,0.40841999650001526,-4.210934162139893,-0.27393272519111633,2.395371913909912,-0.045473795384168625,2.6026763916015625,-0.061240606009960175,1.2152706384658813,0.3625826835632324,-4.099931716918945,-0.2696661353111267,2.2475554943084717,-0.04541291669011116,3.095170497894287,-0.2392200380563736,1.315496563911438,0.29980435967445374,-4.022678852081299,-0.26879802346229553,2.140859842300415,-0.030878335237503052,3.456045389175415,-0.19700369238853455,1.3875774145126343,0.22372278571128845,-3.971662759780884,-0.2655753493309021,2.06996488571167,-0.01668279990553856
674,2.036538600921631,0.329111248254776,1.069476842880249,0.4087713956832886,-4.210965156555176,-0.27483034133911133,2.393721103668213,-0.045515939593315125,2.601975917816162,-0.05831030383706093,1.215575933456421,0.3629736006259918,-4.100946426391602,-0.2706422805786133,2.2458980083465576,-0.04546002298593521,3.094773292541504,-0.23549778759479523,1.3159092664718628,0.30021703243255615,-4.023921966552734,-0.26980552077293396,2.1395788192749023,-0.03092118538916111,3.455869436264038,-0.19350537657737732,1.3880314826965332,0.22414042055606842,-3.972897529602051,-0.26660677790641785,2.069376230239868,-0.016685819253325462,3.6310946941375732,0.040373291820287704,1.4305299520492554,0.1251073032617569,-3.959918975830078,-0.25510531663894653,2.0232865810394287,-0.010632247664034367
675,2.6008949279785156,-0.05547311156988144,1.2158222198486328,0.3633665442466736,-4.100976467132568,-0.2715490460395813,2.244316339492798,-0.04550216719508171,3.094085931777954,-0.23180653154850006,1.316281795501709,0.30066126585006714,-4.024912357330322,-0.2707813084125519,2.1379730701446533,-0.03096909262239933,3.455488681793213,-0.1899791657924652,1.3885034322738647,0.22461113333702087,-3.9741196632385254,-0.2676199674606323,2.0681216716766357,-0.01672940142452717,3.6309239864349365,0.04289059340953827,1.4310226440429688,0.12559175491333008,-3.961148500442505,-0.2561623156070709,2.022705554962158,-0.01063528936356306,3.5228652954101562,0.4278332591056824,1.4209187030792236,0.006936076562851667,-4.0278730392456055,-0.2303360402584076,1.989184856414795,-0.016810845583677292
676,3.092984437942505,-0.22821679711341858,1.3165781497955322,0.3011111617088318,-4.024941444396973,-0.27168765664100647,2.136441230773926,-0.0310119166970253,3.454810857772827,-0.18648667633533478,1.388924479484558,0.22512002289295197,-3.9750936031341553,-0.26860174536705017,2.0665502548217773,-0.016778090968728065,3.6305510997772217,0.04540316388010979,1.4315296411514282,0.12613806128501892,-3.9623656272888184,-0.2572026550769806,2.0214684009552,-0.010679181665182114,3.522691488265991,0.42874932289123535,1.4214026927947998,0.00750061497092247,-4.029133319854736,-0.2314535677433014,1.9886093139648438,-0.016813864931464195,3.011899471282959,0.8906422853469849,1.3422976732254028,-0.09796551614999771,-4.221127510070801,-0.20641279220581055,1.9544250965118408,-0.03348120301961899
677,1.956303358078003,1.397282600402832,-1.1353068351745605,1.7283793687820435,1.5507606267929077,-0.994351327419281,-1.9824137687683105,-1.2559523582458496,1.9321051836013794,1.4183251857757568,-1.1269633769989014,1.7216280698776245,1.4801764488220215,-0.9444133639335632,-2.031879186630249,-1.2754509449005127,1.8990799188613892,1.4328893423080444,-1.1243009567260742,1.7173070907592773,1.3836309909820557,-0.9128525853157043,-2.0753448009490967,-1.2995679378509521,1.861700415611267,1.4412999153137207,-1.1239713430404663,1.7160595655441284,1.2845399379730225,-0.9121410846710205,-2.1095328330993652,-1.3259767293930054,1.8232523202896118,1.4450981616973877,-1.121362566947937,1.718997597694397,1.2095237970352173,-0.939443826675415,-2.1345736980438232,-1.3544843196868896
