node_id,q_000,q_001,q_002,q_003,q_004,q_005,q_006,q_007,q_008,q_009,q_010,q_011,q_012,q_013,q_014,q_015,q_016,q_017,q_018,q_019,q_020,q_021,q_022,q_023,q_024,q_025,q_026,q_027,q_028,q_029,q_030,q_031,q_032,q_033,q_034,q_035,q_036,q_037,q_038,q_039
2626,0.6894208788871765,-0.04968973621726036,0.6934199333190918,-0.04040604084730148,0.7100945115089417,-0.01658054068684578,0.7441729307174683,0.025650156661868095,0.7974864840507507,0.08751799911260605,0.8663128614425659,0.165395587682724,0.9406587481498718,0.25013601779937744,1.006489634513855,0.328889399766922,1.050125002861023,0.3887937664985657,1.0626866817474365,0.4207896888256073,1.0424983501434326,0.42177727818489075,0.9947289228439331,0.3944568634033203,0.9294992685317993,0.34586378931999207,0.8601935505867004,0.2861698269844055,0.80158531665802,0.22748219966888428,0.765749454498291,0.18065279722213745,0.7567170858383179,0.15047059953212738,0.7687781453132629,0.13337725400924683,0.7905163168907166,0.12006721645593643,0.8097475171089172,0.09953733533620834
2627,0.6942800283432007,-0.04115254804491997,0.7109994292259216,-0.017250722274184227,0.7452059388160706,0.02507568709552288,0.7987068295478821,0.0870572030544281,0.8677361011505127,0.1650504171848297,0.9422644376754761,0.24988503754138947,1.0082333087921143,0.3287001848220825,1.0519280433654785,0.3886420726776123,1.0644198656082153,0.4206707179546356,1.0440083742141724,0.42170876264572144,0.9959017038345337,0.3944757580757141,0.9303073287010193,0.34601327776908875,0.8606887459754944,0.2864801287651062,0.8018569350242615,0.2279561311006546,0.765882670879364,0.18126243352890015,0.7567704319953918,0.15116651356220245,0.7687792778015137,0.13410615921020508,0.7904698848724365,0.12078914791345596,0.8096461892127991,0.10023489594459534,0.8144184350967407,0.0613178052008152
2628,0.7119376063346863,-0.01798275113105774,0.7462599873542786,0.02443040907382965,0.7999615669250488,0.08651740103960037,0.8692281246185303,0.16462942957878113,0.9439648389816284,0.2495773434638977,1.0100723505020142,0.32847848534584045,1.0538222789764404,0.38847190141677856,1.066268801689148,0.420527845621109,1.0456838607788086,0.42159000039100647,0.9972777366638184,0.39440402388572693,0.9313157796859741,0.34603357315063477,0.8613482713699341,0.2866412103176117,0.8022491931915283,0.22828654944896698,0.7661035656929016,0.18175697326660156,0.7568933367729187,0.1517903059720993,0.7688443064689636,0.1348094344139099,0.7904896140098572,0.12152270972728729,0.8096150755882263,0.10096215456724167,0.8143206834793091,0.06202194467186928,0.7931943535804749,-0.005503297317773104
2629,0.7473548650741577,0.02372444048523903,0.8012482523918152,0.08590885251760483,0.8707696199417114,0.16413341462612152,0.9457516074180603,0.2491997480392456,1.012020230293274,0.3282056450843811,1.0558186769485474,0.3882724940776825,1.0682106018066406,0.4203678071498871,1.0474724769592285,0.42144736647605896,0.998808741569519,0.3942793011665344,0.9325060844421387,0.34595614671707153,0.8621808290481567,0.2866632044315338,0.8027825951576233,0.22845904529094696,0.7664327621459961,0.18210335075855255,0.7571014761924744,0.1522979736328125,0.7689810991287231,0.13544106483459473,0.7905756831169128,0.122231625020504,0.809651255607605,0.10170303285121918,0.8142932653427124,0.06275945901870728,0.7930805683135986,-0.004787651356309652,0.7400480508804321,-0.10551229864358902
2630,0.8025875091552734,0.08524132519960403,0.8723571300506592,0.16357126832008362,0.9476042985916138,0.2487514764070511,1.0140701532363892,0.32786840200424194,1.0579335689544678,0.3880261778831482,1.0702565908432007,0.4201802909374237,1.0493520498275757,0.4212876260280609,1.0004467964172363,0.3941291570663452,0.9338368773460388,0.34582090377807617,0.8631722927093506,0.28657880425453186,0.8034657835960388,0.22848272323608398,0.7668888568878174,0.1822848916053772,0.7574148178100586,0.1526545286178589,0.7692064046859741,0.1359560191631317,0.790737509727478,0.12286929041147232,0.8097558617591858,0.10242083668708801,0.8143334984779358,0.06351444125175476,0.7930362224578857,-0.00403220159932971,0.7398942708969116,-0.1047794371843338,0.6616582870483398,-0.23134510219097137
2631,0.8740123510360718,0.16295228898525238,0.9495183229446411,0.2482399195432663,1.0162006616592407,0.3274645507335663,1.0601609945297241,0.38771966099739075,1.0724241733551025,0.41994813084602356,1.051332950592041,0.4211004674434662,1.0021705627441406,0.39396071434020996,0.9352660775184631,0.3456573784351349,0.864288866519928,0.2864306569099426,0.804288387298584,0.22839148342609406,0.7674804329872131,0.18230988085269928,0.7578514218330383,0.15284183621406555,0.7695410847663879,0.13631822168827057,0.7909937500953674,0.1233898401260376,0.8099398016929626,0.10306800901889801,0.8144425749778748,0.06424938142299652,0.7930581569671631,-0.0032525681890547276,0.7398074269294739,-0.103997141122818,0.6614454388618469,-0.2305905669927597,0.5775458812713623,-0.36312881112098694
2632,0.9515163898468018,0.2476738840341568,1.0184061527252197,0.32700005173683167,1.0624788999557495,0.38734960556030273,1.0747077465057373,0.41965800523757935,1.053431510925293,0.4208686947822571,1.00398850440979,0.39376336336135864,0.9367738962173462,0.3454734683036804,0.8654944896697998,0.2862507402896881,0.8052229285240173,0.22823064029216766,0.768199622631073,0.18221323192119598,0.758419930934906,0.15286767482757568,0.7700039148330688,0.1365087330341339,0.7913668155670166,0.12375638633966446,0.8102232813835144,0.10359738022089005,0.8146319389343262,0.06491486728191376,0.7931466698646545,-0.0024876657407730818,0.7397837042808533,-0.10318060964345932,0.6612959504127502,-0.22977450489997864,0.5772696733474731,-0.36235159635543823,0.5097728371620178,-0.4766870141029358
2633,1.0207103490829468,0.32648327946662903,1.0648809671401978,0.38692089915275574,1.0770847797393799,0.4193059802055359,1.055641531944275,0.42057904601097107,1.0059142112731934,0.39351946115493774,0.938366174697876,0.34525802731513977,0.8667712211608887,0.28604793548583984,0.8062387108802795,0.22803469002246857,0.7690225839614868,0.18204234540462494,0.7591130137443542,0.15276756882667542,0.7706034183502197,0.13653503358364105,0.7918767333030701,0.12394935637712479,0.8106303215026855,0.10397076606750488,0.8149220943450928,0.06546124070882797,0.7933114767074585,-0.0017901675309985876,0.7398205995559692,-0.10237086564302444,0.6612047553062439,-0.22891154885292053,0.5770530104637146,-0.3615001440048218,0.5094455480575562,-0.47589024901390076,0.47156447172164917,-0.5540228486061096
2634,1.0673917531967163,0.38644155859947205,1.079548954963684,0.4188963770866394,1.0579410791397095,0.4202275276184082,1.0079405307769775,0.39321577548980713,0.9400523900985718,0.34499263763427734,0.8681218028068542,0.28581032156944275,0.807319164276123,0.22781333327293396,0.7699220180511475,0.1818336397409439,0.7599079608917236,0.15259025990962982,0.7713315486907959,0.13643300533294678,0.7925320863723755,0.12397602200508118,0.8111817836761475,0.10416761785745621,0.8153374195098877,0.06584779918193817,0.7935713529586792,-0.001214070594869554,0.7399240136146545,-0.10162544995546341,0.6611656546592712,-0.22804538905620575,0.5768894553184509,-0.36058858036994934,0.5091747641563416,-0.4750083386898041,0.471208393573761,-0.5532127618789673,0.46478214859962463,-0.5882886648178101
2635,1.0821248292922974,0.41843703389167786,1.0603238344192505,0.4198184907436371,1.010046124458313,0.39284881949424744,0.9418240189552307,0.3446640372276306,0.8695515990257263,0.2855185568332672,0.8084644675254822,0.22755402326583862,0.7708821892738342,0.18159756064414978,0.7607781291007996,0.15237343311309814,0.7721642255783081,0.13625214993953705,0.793323278427124,0.12387252599000931,0.8118864297866821,0.10419484972953796,0.8158990740776062,0.06605211645364761,0.7939490079879761,-0.0008044716087169945,0.7401080131530762,-0.10100486874580383,0.6611783504486084,-0.2272396832704544,0.5767686367034912,-0.35966333746910095,0.5089529156684875,-0.47405487298965454,0.470907062292099,-0.552310049533844,0.46442094445228577,-0.587472677230835,0.48259878158569336,-0.5848053693771362
2636,1.0628143548965454,0.4193597435951233,1.0122253894805908,0.3924233913421631,0.9436607360839844,0.34426966309547424,0.8710505962371826,0.2851594090461731,0.8096765875816345,0.22723641991615295,0.7719016671180725,0.18132102489471436,0.7617079615592957,0.15212798118591309,0.7730737924575806,0.13603082299232483,0.7942239046096802,0.12368893623352051,0.8127332329750061,0.10408902913331985,0.8166157007217407,0.06608044356107712,0.7944644689559937,-0.000587105518206954,0.7403913736343384,-0.10056079179048538,0.6612505316734314,-0.22656312584877014,0.5766841173171997,-0.3587944805622101,0.5087663531303406,-0.4730786979198456,0.47065234184265137,-0.5513280630111694,0.4641141891479492,-0.5865607857704163,0.48225098848342896,-0.5839899778366089,0.5101613998413086,-0.5614396929740906
2637,1.0145021677017212,0.39194750785827637,0.9455579519271851,0.3438152074813843,0.8725995421409607,0.2847314774990082,0.8109440207481384,0.2268473505973816,0.7729803323745728,0.18098291754722595,0.7626957893371582,0.1518404483795166,0.7740443348884583,0.13578015565872192,0.7952043414115906,0.12346413731575012,0.8136938810348511,0.10390113294124603,0.8174761533737183,0.06597015261650085,0.7951264381408691,-0.0005568605265580118,0.7407912611961365,-0.10032389312982559,0.6613947749137878,-0.2260756641626358,0.5766363143920898,-0.3580593168735504,0.5086034536361694,-0.4721554219722748,0.4704286754131317,-0.5503172278404236,0.4638536274433136,-0.5855661630630493,0.4819584786891937,-0.5830790400505066,0.5098344087600708,-0.5606282949447632,0.5280886292457581,-0.5427486300468445
2638,0.947538435459137,0.3433089256286621,0.874194860458374,0.2842414081096649,0.8122485280036926,0.22638647258281708,0.7741059064865112,0.1805701106786728,0.7637408375740051,0.1514892578125,0.7750747799873352,0.13548652827739716,0.7962482571601868,0.12320946156978607,0.8147369027137756,0.1036708727478981,0.8184514045715332,0.06577394902706146,0.7959250807762146,-0.0006749762687832117,0.7413162589073181,-0.10029078274965286,0.6616241335868835,-0.22581417858600616,0.5766312479972839,-0.35752642154693604,0.5084589123725891,-0.47136977314949036,0.470221608877182,-0.5493569374084473,0.46362337470054626,-0.5845399498939514,0.4817132353782654,-0.5820856690406799,0.5095639228820801,-0.5597236752510071,0.5277751088142395,-0.5419405102729797,0.5238608121871948,-0.5460449457168579
2639,0.8758582472801208,0.28369787335395813,0.8135874271392822,0.2258615344762802,0.7752605676651001,0.18008309602737427,0.7648306488990784,0.1510613113641739,0.7761650085449219,0.13512808084487915,0.7973552942276001,0.12291115522384644,0.8158454895019531,0.10340989381074905,0.819509744644165,0.06553317606449127,0.7968337535858154,-0.000885685789398849,0.7419601678848267,-0.10042060166597366,0.6619471907615662,-0.22577746212482452,0.5766776204109192,-0.3572391867637634,0.5083335638046265,-0.47079771757125854,0.47002261877059937,-0.5485368371009827,0.4634084701538086,-0.5835632085800171,0.4815002977848053,-0.5810610055923462,0.50934237241745,-0.5587388873100281,0.5275189280509949,-0.54104083776474,0.5235440731048584,-0.5452362298965454,0.5009365677833557,-0.5714813470840454
2640,0.8149815201759338,0.2252815067768097,0.7764423489570618,0.17953048646450043,0.7659476399421692,0.15055763721466064,0.7773028612136841,0.1346917301416397,0.7985268831253052,0.12254713475704193,0.8170202374458313,0.10310420393943787,0.820634126663208,0.06526004523038864,0.7978225946426392,-0.0011448449222370982,0.742702066898346,-0.1006530299782753,0.6623628735542297,-0.22592201828956604,0.5767840147018433,-0.35719868540763855,0.5082325339317322,-0.4704883098602295,0.4698294401168823,-0.5479381084442139,0.46319979429244995,-0.5827279090881348,0.4813059866428375,-0.5800859332084656,0.5091562271118164,-0.5577247738838196,0.5273128151893616,-0.5400629639625549,0.5232845544815063,-0.5443357229232788,0.5006026029586792,-0.5706682205200195,0.4738696813583374,-0.606376588344574
2641,0.7776713967323303,0.17892149090766907,0.76708984375,0.1499873846769333,0.7784705758094788,0.13417883217334747,0.7997512221336365,0.12210432440042496,0.8182635307312012,0.10273139923810959,0.821825385093689,0.06494013220071793,0.7988751530647278,-0.0014392184093594551,0.7435169219970703,-0.10093970596790314,0.6628587245941162,-0.2261817753314972,0.5769547820091248,-0.3573586642742157,0.5081643462181091,-0.47044456005096436,0.46964529156684875,-0.5476136207580566,0.4629945755004883,-0.5821173787117004,0.4811227321624756,-0.5792521834373474,0.5089937448501587,-0.5567609071731567,0.5271440148353577,-0.539057195186615,0.5230748057365417,-0.5433566570281982,0.5003247261047363,-0.5697608590126038,0.4735153317451477,-0.6055575013160706,0.45472174882888794,-0.6379169225692749
2642,0.7682772874832153,0.14935991168022156,0.7796659469604492,0.13359877467155457,0.8010101914405823,0.12158431112766266,0.8195642232894897,0.10227841138839722,0.8230862617492676,0.06455039978027344,0.7999913096427917,-0.0017840004293248057,0.744389533996582,-0.10126587003469467,0.6634169816970825,-0.22650307416915894,0.577186644077301,-0.35764703154563904,0.5081377625465393,-0.4706178307533264,0.46947863698005676,-0.5475676655769348,0.4627957046031952,-0.5817861557006836,0.48094913363456726,-0.5786428451538086,0.5088497996330261,-0.5559375286102295,0.5270023345947266,-0.5381022691726685,0.5229018926620483,-0.5423493981361389,0.5000952482223511,-0.5687724351882935,0.47321584820747375,-0.6046407222747803,0.4543529748916626,-0.6370923519134521,0.44494423270225525,-0.6615558862686157
2643,0.7809092998504639,0.13296104967594147,0.8023014068603516,0.12099672108888626,0.8209037780761719,0.10174720734357834,0.8244056105613708,0.06407781690359116,0.8011724948883057,-0.0022033322602510452,0.7453175783157349,-0.10164787620306015,0.664024293422699,-0.22686924040317535,0.577469527721405,-0.3580045998096466,0.508156955242157,-0.4709308445453644,0.46934083104133606,-0.5477499961853027,0.4626115560531616,-0.5817391872406006,0.4807890057563782,-0.578312337398529,0.5087251663208008,-0.5553362369537354,0.5268839597702026,-0.5372872352600098,0.5227553248405457,-0.5413928627967834,0.49990013241767883,-0.567753791809082,0.4729630947113037,-0.6036394238471985,0.45403820276260376,-0.6361671686172485,0.44456806778907776,-0.660727322101593,0.4381641149520874,-0.6801268458366394
2644,0.8036453127861023,0.12035112828016281,0.8222794532775879,0.10114776343107224,0.8257648348808289,0.06352504342794418,0.8024070262908936,-0.0027101861778646708,0.7462992668151855,-0.10211150348186493,0.6646748185157776,-0.2272980809211731,0.5777921080589294,-0.35841265320777893,0.508217990398407,-0.47131967544555664,0.46924009919166565,-0.548079788684845,0.46245402097702026,-0.5819255709648132,0.48065078258514404,-0.5782654881477356,0.5086249709129333,-0.5550102591514587,0.5267910957336426,-0.5366923809051514,0.5226309299468994,-0.5405763387680054,0.4997270107269287,-0.5667850971221924,0.47274166345596313,-0.6026051044464111,0.4537689685821533,-0.6351542472839355,0.44424548745155334,-0.6597957611083984,0.437782883644104,-0.6792950630187988,0.4282459020614624,-0.6976737976074219
2645,0.823712170124054,0.10048975795507431,0.8271611928939819,0.06290274858474731,0.8036768436431885,-0.003300668206065893,0.747321605682373,-0.10266964882612228,0.6653621792793274,-0.22781744599342346,0.5781449675559998,-0.3588905334472656,0.5083111524581909,-0.47176381945610046,0.4691760241985321,-0.5484898686408997,0.46233198046684265,-0.5822628140449524,0.4805451035499573,-0.5784514546394348,0.5085577368736267,-0.5549640655517578,0.526729941368103,-0.5363700985908508,0.5225305557250977,-0.539980411529541,0.49956992268562317,-0.565957248210907,0.47253724932670593,-0.6016197204589844,0.4535289704799652,-0.6341057419776917,0.4439678490161896,-0.6587740778923035,0.43745484948158264,-0.6783585548400879,0.4278571605682373,-0.6968389749526978,0.41464880108833313,-0.7143617868423462
2646,0.8286155462265015,0.06222083419561386,0.8049793243408203,-0.0039629098027944565,0.748367428779602,-0.10331656783819199,0.6660715341567993,-0.22844012081623077,0.5785165429115295,-0.3594682812690735,0.5084241032600403,-0.4722839593887329,0.46913987398147583,-0.5489586591720581,0.4622457027435303,-0.5826823115348816,0.48047900199890137,-0.5787879228591919,0.5085323452949524,-0.5551472902297974,0.5267089009284973,-0.5363244414329529,0.5224601626396179,-0.5396574139595032,0.4994288682937622,-0.5653524994850159,0.47234153747558594,-0.6007763743400574,0.45330241322517395,-0.6331052780151367,0.4437183439731598,-0.6577150225639343,0.43717139959335327,-0.6773300170898438,0.4275212287902832,-0.6958976984024048,0.41424983739852905,-0.7135241031646729,0.40199968218803406,-0.7259438037872314
2647,0.8063351511955261,-0.004686630796641111,0.7494348883628845,-0.10403859615325928,0.6667869687080383,-0.22915804386138916,0.5788900256156921,-0.3601585328578949,0.5085412263870239,-0.4729120135307312,0.4691176116466522,-0.5495075583457947,0.4621866047382355,-0.5831619501113892,0.4804510474205017,-0.5792064666748047,0.5085527300834656,-0.5554786920547485,0.5267356634140015,-0.5365054607391357,0.5224282741546631,-0.5396116971969604,0.49930864572525024,-0.5650245547294617,0.4721524715423584,-0.6001595854759216,0.4530794024467468,-0.6322478652000427,0.4434804916381836,-0.6567031741142273,0.4369153082370758,-0.6762626767158508,0.42722922563552856,-0.6948627233505249,0.41390302777290344,-0.7125784158706665,0.4015911817550659,-0.7251041531562805,0.3963325321674347,-0.7268126606941223
2648,0.7505438923835754,-0.10482488572597504,0.6675078272819519,-0.2299553006887436,0.5792509317398071,-0.3609508275985718,0.5086441040039062,-0.47366049885749817,0.4690912365913391,-0.550169825553894,0.4621403217315674,-0.5837236642837524,0.4804522395133972,-0.5796850323677063,0.5086150169372559,-0.5558908581733704,0.5268123149871826,-0.5368328094482422,0.5224426984786987,-0.5397931337356567,0.4992176294326782,-0.5649781227111816,0.47197335958480835,-0.599824845790863,0.4528563320636749,-0.6316202282905579,0.44324353337287903,-0.6558352708816528,0.43666961789131165,-0.6752418875694275,0.42696353793144226,-0.6937875151634216,0.4135993421077728,-0.71153724193573,0.40123429894447327,-0.7241553068161011,0.3959197402000427,-0.7259728312492371,0.4018484354019165,-0.7132949233055115
2649,0.6682528257369995,-0.23082032799720764,0.579599916934967,-0.3618268668651581,0.5087193846702576,-0.4745168685913086,0.4690415859222412,-0.5509580373764038,0.4620884954929352,-0.5844011306762695,0.4804690182209015,-0.5802453756332397,0.5087094902992249,-0.556361973285675,0.5269333124160767,-0.5372398495674133,0.5225061178207397,-0.5401211977005005,0.4991653561592102,-0.5651624798774719,0.4718126356601715,-0.5997774004936218,0.4526355564594269,-0.6312793493270874,0.4430030882358551,-0.6551995277404785,0.4364229738712311,-0.674365758895874,0.42670637369155884,-0.692758321762085,0.4133204221725464,-0.710454523563385,0.40091970562934875,-0.7231099009513855,0.39555832743644714,-0.7250237464904785,0.4014398157596588,-0.7124574184417725,0.41990000009536743,-0.6849229335784912
2650,0.5799542665481567,-0.3627743422985077,0.5087686777114868,-0.47546082735061646,0.4689558446407318,-0.5518580079078674,0.46201175451278687,-0.5852068662643433,0.48048409819602966,-0.5809212923049927,0.508823812007904,-0.5569136142730713,0.527088463306427,-0.5377050042152405,0.5226132273674011,-0.5405290722846985,0.49915680289268494,-0.5654960870742798,0.47168153524398804,-0.5999658703804016,0.4524255096912384,-0.6312309503555298,0.44276106357574463,-0.6548539996147156,0.4361705183982849,-0.673723578453064,0.4264455735683441,-0.6918743848800659,0.41304755210876465,-0.7094174027442932,0.40062853693962097,-0.7220219969749451,0.39523887634277344,-0.7239780426025391,0.4010827839374542,-0.7115119695663452,0.4195050001144409,-0.6840903162956238,0.4495796263217926,-0.6437720656394958
2651,0.5088082551956177,-0.47647932171821594,0.4688361585140228,-0.552848219871521,0.46189743280410767,-0.5861262083053589,0.4804784953594208,-0.5817252993583679,0.5089423656463623,-0.5575792193412781,0.527266263961792,-0.5382497310638428,0.5227541327476501,-0.5409952998161316,0.4991888999938965,-0.5659109950065613,0.47158801555633545,-0.600307047367096,0.45223864912986755,-0.6314231157302856,0.44252580404281616,-0.6548049449920654,0.43591374158859253,-0.6733744144439697,0.4261755049228668,-0.6912261247634888,0.41276735067367554,-0.7085259556770325,0.4003410339355469,-0.7209792733192444,0.39494219422340393,-0.7228897213935852,0.40076807141304016,-0.7104712128639221,0.419162392616272,-0.6831524968147278,0.4492069482803345,-0.6429464817047119,0.4886859953403473,-0.593119204044342
2652,0.46869832277297974,-0.5539150834083557,0.46174776554107666,-0.5871368646621704,0.4804392457008362,-0.582642674446106,0.5090468525886536,-0.5583711862564087,0.5274521112442017,-0.538906991481781,0.5229169130325317,-0.5415412783622742,0.49925217032432556,-0.5663852691650391,0.4715315103530884,-0.6007315516471863,0.45208507776260376,-0.6317711472511292,0.44231051206588745,-0.654999852180481,0.4356610178947449,-0.6733248233795166,0.42589715123176575,-0.6908735632896423,0.4124731719493866,-0.7078719735145569,0.4000427722930908,-0.720082700252533,0.39464813470840454,-0.7218466401100159,0.40047675371170044,-0.7093889713287354,0.4188632071018219,-0.6821222305297852,0.44888806343078613,-0.6420197486877441,0.488342821598053,-0.5923023819923401,0.5344684720039368,-0.5363674163818359
2653,0.4615784287452698,-0.5882251858711243,0.48036834597587585,-0.5836512446403503,0.5091237425804138,-0.5592753887176514,0.5276281833648682,-0.5396893620491028,0.5230869054794312,-0.5422000288963318,0.49933382868766785,-0.5669407248497009,0.4715031683444977,-0.6012169122695923,0.451965868473053,-0.6322042942047119,0.44212621450424194,-0.6553530097007751,0.4354259669780731,-0.6735219359397888,0.42561888694763184,-0.690823495388031,0.41216522455215454,-0.7075161337852478,0.39972615242004395,-0.7194247245788574,0.3943417966365814,-0.7209497094154358,0.400189071893692,-0.7083523869514465,0.41858941316604614,-0.6810526847839355,0.4486144185066223,-0.6410046219825745,0.48805516958236694,-0.5913892388343811,0.534159779548645,-0.5355603694915771,0.5841602087020874,-0.47644439339637756
2654,0.4802817702293396,-0.5847373604774475,0.5091747641563416,-0.5602700114250183,0.5277806520462036,-0.5405830144882202,0.5232461094856262,-0.5429840683937073,0.4994177520275116,-0.5676107406616211,0.4714890420436859,-0.6017853021621704,0.45187270641326904,-0.632699728012085,0.4419749975204468,-0.6557927131652832,0.4352204203605652,-0.673879086971283,0.4253549575805664,-0.6910226345062256,0.4118519425392151,-0.7074655890464783,0.39939069747924805,-0.7190666198730469,0.3940151035785675,-0.7202913761138916,0.39989063143730164,-0.707461416721344,0.4183225929737091,-0.6800296306610107,0.44836944341659546,-0.6399535536766052,0.48781517148017883,-0.5903928279876709,0.5339087247848511,-0.5346624255180359,0.5838889479637146,-0.4756476879119873,0.6353112459182739,-0.41560354828834534
2655,0.5092161893844604,-0.5613415241241455,0.5279108881950378,-0.5415664911270142,0.5233807563781738,-0.5438795685768127,0.49948540329933167,-0.5684078335762024,0.4714713394641876,-0.6024708151817322,0.45179080963134766,-0.6332798600196838,0.4418487548828125,-0.656295657157898,0.4350470006465912,-0.6743239164352417,0.42511826753616333,-0.6913836002349854,0.4115484058856964,-0.7076666951179504,0.39904481172561646,-0.7190157771110535,0.3936673104763031,-0.7199331521987915,0.3995737135410309,-0.7068077921867371,0.4180498719215393,-0.6791513562202454,0.44813692569732666,-0.6389502286911011,0.4876081347465515,-0.5893644690513611,0.5337080955505371,-0.5336869359016418,0.5836775898933411,-0.4747658371925354,0.6350785493850708,-0.41481730341911316,0.6856814026832581,-0.35568171739578247
2656,0.528035581111908,-0.5426263213157654,0.5234922766685486,-0.5448650121688843,0.49952343106269836,-0.5693176984786987,0.4714308977127075,-0.6032857894897461,0.45170119404792786,-0.633979320526123,0.441732257604599,-0.6568845510482788,0.4348978102207184,-0.6748327612876892,0.42491239309310913,-0.6918332576751709,0.41126906871795654,-0.7080312967300415,0.398704469203949,-0.7192181944847107,0.3933068513870239,-0.7198821902275085,0.3992379307746887,-0.7064521908760071,0.4177650213241577,-0.6785075068473816,0.44790658354759216,-0.6380902528762817,0.48742085695266724,-0.5883854031562805,0.5335454940795898,-0.5326840281486511,0.583519697189331,-0.47381243109703064,0.6349080204963684,-0.4139517545700073,0.6854866147041321,-0.35490575432777405,0.7326288819313049,-0.29878246784210205
2657,0.5235973596572876,-0.5459269285202026,0.49953362345695496,-0.570318341255188,0.4713548421859741,-0.6042153835296631,0.4515843093395233,-0.6348105072975159,0.44160595536231995,-0.6575945019721985,0.4347572922706604,-0.675428569316864,0.4247296154499054,-0.6923476457595825,0.4110186696052551,-0.7084855437278748,0.3983854055404663,-0.7195853590965271,0.39294999837875366,-0.7200847864151001,0.3988916575908661,-0.7064016461372375,0.41746851801872253,-0.678157389163971,0.44767436385154724,-0.6374605894088745,0.4872462749481201,-0.5875479578971863,0.5334112048149109,-0.5317321419715881,0.5834053158760071,-0.4728364050388336,0.6347941756248474,-0.4130208492279053,0.6853563785552979,-0.35405632853507996,0.7324694991111755,-0.29801633954048157,0.7725170850753784,-0.24790161848068237
2658,0.49953219294548035,-0.5713961720466614,0.4712453782558441,-0.605236828327179,0.4514275789260864,-0.6357578635215759,0.44144999980926514,-0.6584377884864807,0.43460553884506226,-0.6761467456817627,0.4245539903640747,-0.6929500699043274,0.4107898771762848,-0.7090052366256714,0.3980936110019684,-0.7200427651405334,0.39261314272880554,-0.7204521298408508,0.3985508680343628,-0.7066026329994202,0.4171687364578247,-0.6781076788902283,0.4474424123764038,-0.6371185183525085,0.4870834946632385,-0.5869357585906982,0.5333018898963928,-0.5309199094772339,0.5833284854888916,-0.47191324830055237,0.6347294449806213,-0.4120720624923706,0.6852858066558838,-0.3531475067138672,0.7323766946792603,-0.29718217253685,0.7723877429962158,-0.24714425206184387,0.8008608222007751,-0.2068360447883606
2659,0.4711182415485382,-0.6063364744186401,0.4512334167957306,-0.6367982029914856,0.44125205278396606,-0.6593984961509705,0.4344225227832794,-0.676999568939209,0.42436501383781433,-0.6936759352684021,0.410566121339798,-0.7096138596534729,0.39782199263572693,-0.7205661535263062,0.3923027813434601,-0.7209097743034363,0.3982313275337219,-0.7069670557975769,0.4168805181980133,-0.6783053278923035,0.4472191333770752,-0.6370700001716614,0.4869365990161896,-0.586603581905365,0.5332204103469849,-0.530327320098877,0.5832901000976562,-0.4711276888847351,0.634711742401123,-0.4111780524253845,0.6852700114250183,-0.3522256016731262,0.7323465943336487,-0.29629433155059814,0.7723268866539001,-0.24632373452186584,0.8007528185844421,-0.20608574151992798,0.8133732676506042,-0.1792185753583908
2660,0.4510173797607422,-0.6379175782203674,0.44101467728614807,-0.6604529619216919,0.43419599533081055,-0.6779707670211792,0.42414239048957825,-0.6945378184318542,0.4103260636329651,-0.7103471755981445,0.3975534737110138,-0.7211790680885315,0.39201200008392334,-0.7214334011077881,0.3979390263557434,-0.7074209451675415,0.41661763191223145,-0.6786636114120483,0.4470173120498657,-0.6372628211975098,0.48681405186653137,-0.5865564942359924,0.5331730842590332,-0.5300062298774719,0.5832967758178711,-0.47055572271347046,0.6347463130950928,-0.4104195535182953,0.6853104829788208,-0.3513603210449219,0.7323763370513916,-0.29539793729782104,0.7723310589790344,-0.24545466899871826,0.8007146120071411,-0.2052762508392334,0.8132747411727905,-0.17847302556037903,0.8073225021362305,-0.16723434627056122
2661,0.4407532215118408,-0.661587119102478,0.43392863869667053,-0.6790363192558289,0.4238740801811218,-0.6955188512802124,0.410049170255661,-0.7112175822257996,0.3972659409046173,-0.7219175100326538,0.3917234241962433,-0.7220466732978821,0.39766693115234375,-0.7079403400421143,0.41638442873954773,-0.6791096925735474,0.4468475878238678,-0.6376121044158936,0.4867260754108429,-0.5867434144020081,0.5331684947013855,-0.5299607515335083,0.583357572555542,-0.4702463448047638,0.6348437666893005,-0.4098685681819916,0.6854169368743896,-0.35062846541404724,0.7324711084365845,-0.29455989599227905,0.7723994851112366,-0.24458108842372894,0.8007431626319885,-0.20442233979701996,0.813246488571167,-0.1776709407567978,0.807219386100769,-0.1664908528327942,0.7823895812034607,-0.17080645263195038
